date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2023-03-22,BUY,2023-03-22T14:23:00+00:00,12899.75,12919.0,EOD,4,48.5,0.3969,148.08,False
2023-03-23,BUY,2023-03-23T14:02:00+00:00,12917.75,12976.5,EOD,3,70.5,0.8333,348.06,False
2023-03-24,SELL,2023-03-24T15:23:00+00:00,12732.25,12750.5,EOD,2,112.5,-0.1622,-75.96,False
2023-03-27,SELL,2023-03-27T14:31:00+00:00,12879.5,12848.5,EOD,2,85.75,0.3615,121.04,False
2023-03-28,SELL,2023-03-28T14:33:00+00:00,12675.75,12704.0,EOD,2,101.5,-0.2783,-115.96,False
2023-03-29,BUY,2023-03-29T14:05:00+00:00,12928.5,12881.0,STOP,5,47.5,-1.0,-482.4,False
2023-03-30,SELL,2023-03-30T14:13:00+00:00,13035.5,13081.25,STOP,5,45.75,-1.0,-464.9,False
2023-03-31,BUY,2023-03-31T14:23:00+00:00,13154.25,13187.25,EOD,3,74.0,0.4459,193.56,False
2023-04-03,BUY,2023-04-03T14:23:00+00:00,13265.5,13198.25,STOP,3,67.25,-1.0,-407.94,False
2023-04-04,BUY,2023-04-04T14:02:00+00:00,13316.75,13230.0,STOP,2,86.75,-1.0,-349.96,False
2023-04-05,SELL,2023-04-05T14:05:00+00:00,13114.5,13038.0,EOD,3,67.5,1.1333,454.56,False
2023-04-06,BUY,2023-04-06T14:03:00+00:00,13016.0,13072.75,EOD,3,62.75,0.9044,336.06,False
2023-04-10,BUY,2023-04-10T15:07:00+00:00,13051.5,13064.75,EOD,2,84.0,0.1577,50.04,False
2023-04-11,SELL,2023-04-11T14:13:00+00:00,13085.0,13075.25,EOD,3,75.5,0.1291,54.06,False
2023-04-12,SELL,2023-04-12T14:56:00+00:00,13015.25,13026.25,EOD,1,165.25,-0.0666,-23.48,False
2023-04-13,BUY,2023-04-13T14:06:00+00:00,13081.5,13129.25,EOD,3,61.75,0.7733,282.06,False
2023-04-14,SELL,2023-04-14T14:33:00+00:00,13132.25,13135.0,EOD,2,119.5,-0.023,-13.96,False
2023-04-17,SELL,2023-04-17T14:39:00+00:00,13124.25,13119.5,EOD,2,81.75,0.0581,16.04,False
2023-04-18,SELL,2023-04-18T14:02:00+00:00,13238.0,13185.75,EOD,4,59.75,0.8745,412.08,False
2023-04-19,BUY,2023-04-19T14:40:00+00:00,13136.0,13147.5,EOD,4,55.5,0.2072,86.08,False
2023-04-20,BUY,2023-04-20T14:08:00+00:00,13127.0,13123.0,EOD,3,80.75,-0.0495,-28.44,False
2023-04-21,SELL,2023-04-21T14:02:00+00:00,12991.5,13074.0,STOP,2,82.5,-1.0,-332.96,False
2023-04-24,SELL,2023-04-24T14:37:00+00:00,13050.5,12998.25,EOD,2,83.5,0.6257,206.04,False
2023-04-25,SELL,2023-04-25T14:11:00+00:00,12960.75,12950.0,EOD,4,54.75,0.1963,80.08,False
2023-04-26,BUY,2023-04-26T14:07:00+00:00,12966.0,12899.25,STOP,3,66.75,-1.0,-404.94,False
2023-04-27,BUY,2023-04-27T14:14:00+00:00,13064.75,13136.0,EOD,4,51.25,1.3902,564.08,False
2023-04-28,BUY,2023-04-28T14:11:00+00:00,13251.75,13214.75,EOD,3,79.5,-0.4654,-226.44,False
2023-05-01,SELL,2023-05-01T14:26:00+00:00,13283.5,13328.25,STOP,5,44.75,-1.0,-454.9,False
2023-05-02,SELL,2023-05-02T14:10:00+00:00,13264.75,13133.75,EOD,4,48.5,2.701,1042.08,False
2023-05-03,SELL,2023-05-03T15:07:00+00:00,13185.75,13187.25,EOD,4,56.0,-0.0268,-17.92,False
2023-05-04,SELL,2023-05-04T14:18:00+00:00,13020.75,13086.0,STOP,3,65.25,-1.0,-395.94,False
2023-05-05,BUY,2023-05-05T14:02:00+00:00,13201.0,13272.25,EOD,3,76.75,0.9283,423.06,False
2023-05-08,SELL,2023-05-08T14:35:00+00:00,13259.75,13289.0,EOD,4,50.5,-0.5792,-239.92,False
2023-05-09,SELL,2023-05-09T15:13:00+00:00,13265.75,13275.25,EOD,5,45.75,-0.2077,-102.4,False
2023-05-10,BUY,2023-05-10T14:07:00+00:00,13421.5,13321.25,STOP,2,100.25,-1.0,-403.96,False
2023-05-11,SELL,2023-05-11T14:40:00+00:00,13370.75,13433.25,STOP,3,62.5,-1.0,-379.44,False
2023-05-12,SELL,2023-05-12T14:02:00+00:00,13424.75,13379.0,EOD,3,62.5,0.732,270.06,False
2023-05-15,SELL,2023-05-15T14:07:00+00:00,13368.5,13428.25,STOP,4,59.75,-1.0,-483.92,False
2023-05-16,BUY,2023-05-16T14:57:00+00:00,13528.75,13538.5,EOD,2,94.25,0.1034,36.04,False
2023-05-17,BUY,2023-05-17T15:01:00+00:00,13540.75,13536.75,EOD,3,65.25,-0.0613,-28.44,False
2023-05-18,BUY,2023-05-18T14:07:00+00:00,13729.0,13821.25,EOD,3,76.25,1.2098,549.06,False
2023-05-19,SELL,2023-05-19T14:03:00+00:00,13871.0,13854.5,EOD,4,58.0,0.2845,126.08,False
2023-05-24,SELL,2023-05-24T14:05:00+00:00,13617.0,13615.0,EOD,4,58.0,0.0345,10.08,False
2023-05-25,BUY,2023-05-25T15:13:00+00:00,13968.0,13963.25,EOD,2,116.75,-0.0407,-21.96,False
2023-05-26,BUY,2023-05-26T14:02:00+00:00,14136.0,14246.25,EOD,1,121.25,0.9093,219.02,False
2023-05-29,BUY,2023-05-29T14:11:00+00:00,14380.25,14382.75,EOD,20,12.25,0.2041,70.4,False
2023-05-30,SELL,2023-05-30T14:02:00+00:00,14407.0,14454.0,EOD,1,152.5,-0.3082,-95.48,False
2023-05-31,SELL,2023-05-31T14:15:00+00:00,14323.5,14268.5,EOD,2,88.75,0.6197,217.04,False
2023-06-01,BUY,2023-06-01T14:06:00+00:00,14327.75,14382.75,EOD,3,75.75,0.7261,325.56,False
2023-06-05,BUY,2023-06-05T14:53:00+00:00,14653.5,14672.0,EOD,2,85.75,0.2157,71.04,False
2023-06-06,BUY,2023-06-06T14:11:00+00:00,14568.25,14562.25,EOD,3,63.75,-0.0941,-40.44,False
2023-06-07,SELL,2023-06-07T14:16:00+00:00,14572.75,14486.5,EOD,2,102.25,0.8435,342.04,False
2023-06-08,BUY,2023-06-08T14:06:00+00:00,14404.25,14491.0,EOD,3,76.25,1.1377,516.06,False
2023-06-09,BUY,2023-06-09T14:06:00+00:00,14671.5,14557.0,STOP,2,114.5,-1.0,-460.96,False
2023-06-12,SELL,2023-06-12T14:06:00+00:00,14588.0,14637.5,STOP,5,49.5,-1.0,-502.4,False
2023-06-13,SELL,2023-06-13T14:08:00+00:00,14824.5,14907.5,EOD,1,120.5,-0.6888,-167.48,False
2023-06-14,BUY,2023-06-14T14:05:00+00:00,15127.5,15197.25,EOD,3,75.0,0.93,414.06,False
2023-06-15,BUY,2023-06-15T14:07:00+00:00,15233.75,15293.5,EOD,2,119.25,0.501,236.04,False
2023-06-16,SELL,2023-06-16T15:28:00+00:00,15329.5,15343.25,EOD,1,146.0,-0.0942,-28.98,False
2023-06-19,SELL,2023-06-19T14:11:00+00:00,15236.0,15234.5,EOD,14,17.0,0.0882,21.28,False
2023-06-20,SELL,2023-06-20T14:16:00+00:00,15198.0,15176.25,EOD,2,112.75,0.1929,84.04,False
2023-06-21,SELL,2023-06-21T14:02:00+00:00,15096.25,15046.5,EOD,2,123.0,0.4045,196.04,False
2023-06-22,BUY,2023-06-22T14:12:00+00:00,15110.75,15109.25,EOD,1,146.75,-0.0102,-4.48,False
2023-06-26,BUY,2023-06-26T14:02:00+00:00,15147.75,15024.5,STOP,2,123.25,-1.0,-495.96,False
2023-06-27,SELL,2023-06-27T14:13:00+00:00,14892.75,14970.5,STOP,3,77.75,-1.0,-470.94,False
2023-06-28,BUY,2023-06-28T14:19:00+00:00,15112.75,15144.75,EOD,2,87.25,0.3668,125.04,False
2023-06-29,SELL,2023-06-29T14:08:00+00:00,15065.0,15131.5,EOD,3,79.75,-0.8339,-403.44,False
2023-06-30,BUY,2023-06-30T14:06:00+00:00,15335.0,15328.0,EOD,2,96.5,-0.0725,-30.96,False
2023-07-03,SELL,2023-07-03T14:33:00+00:00,15337.25,15321.75,EOD,4,52.75,0.2938,118.08,False
2023-07-04,SELL,2023-07-04T14:12:00+00:00,15360.0,15353.0,EOD,28,8.5,0.8235,350.56,False
2023-07-05,BUY,2023-07-05T14:17:00+00:00,15403.5,15362.0,EOD,2,111.0,-0.3739,-168.96,False
2023-07-06,SELL,2023-07-06T14:05:00+00:00,15128.0,15135.75,EOD,2,86.25,-0.0899,-33.96,False
2023-07-07,SELL,2023-07-07T14:35:00+00:00,15184.0,15249.0,EOD,2,92.75,-0.7008,-262.96,False
2023-07-11,SELL,2023-07-11T14:05:00+00:00,15133.0,15180.25,EOD,2,100.5,-0.4701,-191.96,False
2023-07-12,BUY,2023-07-12T14:09:00+00:00,15473.0,15450.25,EOD,3,64.5,-0.3527,-140.94,False
2023-07-14,BUY,2023-07-14T14:04:00+00:00,15812.5,15807.75,EOD,2,91.0,-0.0522,-21.96,False
2023-07-17,BUY,2023-07-17T15:29:00+00:00,15783.25,15780.0,EOD,3,74.5,-0.0436,-23.94,False
2023-07-19,SELL,2023-07-19T14:16:00+00:00,15973.0,16037.0,STOP,3,64.0,-1.0,-388.44,False
2023-07-20,SELL,2023-07-20T14:04:00+00:00,15825.25,15742.75,EOD,3,69.75,1.1828,490.56,False
2023-07-21,SELL,2023-07-21T14:02:00+00:00,15607.25,15633.25,EOD,2,112.0,-0.2321,-106.96,False
2023-07-26,SELL,2023-07-26T14:56:00+00:00,15559.0,15550.5,EOD,2,80.25,0.1059,31.04,False
2023-07-27,SELL,2023-07-27T14:25:00+00:00,15818.75,15823.75,EOD,2,85.25,-0.0587,-22.96,False
2023-07-28,BUY,2023-07-28T14:03:00+00:00,15821.75,15863.75,EOD,2,106.0,0.3962,165.04,False
2023-08-01,BUY,2023-08-01T14:06:00+00:00,15808.25,15764.25,STOP,5,44.0,-1.0,-447.4,False
2023-08-02,SELL,2023-08-02T14:07:00+00:00,15578.75,15503.75,EOD,2,90.0,0.8333,297.04,False
2023-08-03,BUY,2023-08-03T14:02:00+00:00,15461.5,15462.25,EOD,2,110.25,0.0068,0.04,False
2023-08-04,SELL,2023-08-04T14:03:00+00:00,15426.5,15543.0,EOD,1,157.0,-0.742,-234.48,False
2023-08-07,SELL,2023-08-07T14:02:00+00:00,15361.25,15360.5,EOD,2,112.0,0.0067,0.04,False
2023-08-08,SELL,2023-08-08T14:02:00+00:00,15267.25,15260.5,EOD,2,112.25,0.0601,24.04,False
2023-08-09,SELL,2023-08-09T14:22:00+00:00,15259.75,15170.75,EOD,2,108.75,0.8184,353.04,False
2023-08-10,BUY,2023-08-10T14:02:00+00:00,15433.75,15273.25,STOP,1,160.5,-1.0,-322.48,False
2023-08-11,BUY,2023-08-11T14:03:00+00:00,15119.5,15057.75,EOD,3,67.5,-0.9148,-374.94,False
2023-08-14,BUY,2023-08-14T14:05:00+00:00,15130.5,15221.0,EOD,2,95.5,0.9476,359.04,False
2023-08-15,SELL,2023-08-15T14:02:00+00:00,15167.75,15171.5,EOD,2,91.5,-0.041,-17.96,False
2023-08-16,BUY,2023-08-16T14:19:00+00:00,15134.25,15099.5,EOD,2,83.25,-0.4174,-141.96,False
2023-08-17,SELL,2023-08-17T14:13:00+00:00,14901.0,14868.75,EOD,2,106.5,0.3028,126.04,False
2023-08-18,SELL,2023-08-18T14:18:00+00:00,14618.25,14697.0,STOP,3,78.75,-1.0,-476.94,False
2023-08-21,BUY,2023-08-21T14:05:00+00:00,14916.0,14805.5,STOP,2,110.5,-1.0,-444.96,False
2023-08-22,SELL,2023-08-22T14:32:00+00:00,14989.5,15021.0,EOD,2,102.75,-0.3066,-128.96,False
