ts,Open,High,Low,Close,Volume
2026-05-21 03:35:00+00:00,29357.0,29361.5,29350.75,29352.25,83
2026-05-21 03:36:00+00:00,29352.0,29356.25,29352.0,29355.0,28
2026-05-21 03:37:00+00:00,29352.75,29357.75,29350.75,29356.75,41
2026-05-21 03:38:00+00:00,29357.75,29365.75,29357.75,29361.75,94
2026-05-21 03:39:00+00:00,29361.0,29362.5,29358.25,29361.25,42
2026-05-21 03:40:00+00:00,29361.25,29368.25,29360.25,29365.0,53
2026-05-21 03:41:00+00:00,29364.5,29365.75,29360.75,29365.0,28
2026-05-21 03:42:00+00:00,29364.75,29372.0,29364.25,29372.0,85
2026-05-21 03:43:00+00:00,29370.25,29375.0,29370.25,29373.5,77
2026-05-21 03:44:00+00:00,29374.5,29381.5,29373.25,29380.25,192
2026-05-21 03:45:00+00:00,29380.0,29381.0,29373.75,29374.0,136
2026-05-21 03:46:00+00:00,29374.75,29380.25,29374.5,29374.75,147
2026-05-21 03:47:00+00:00,29374.5,29377.25,29369.25,29371.25,92
2026-05-21 03:48:00+00:00,29369.5,29372.75,29368.75,29372.5,30
2026-05-21 03:49:00+00:00,29372.75,29377.25,29372.5,29374.75,40
2026-05-21 03:50:00+00:00,29374.75,29375.0,29366.75,29368.75,55
2026-05-21 03:51:00+00:00,29369.5,29373.25,29369.5,29372.5,39
2026-05-21 03:52:00+00:00,29371.25,29371.25,29366.0,29366.0,36
2026-05-21 03:53:00+00:00,29367.5,29368.25,29360.0,29361.5,100
2026-05-21 03:54:00+00:00,29360.75,29360.75,29356.25,29359.25,75
2026-05-21 03:55:00+00:00,29358.75,29365.5,29358.75,29364.5,55
2026-05-21 03:56:00+00:00,29363.25,29363.25,29356.0,29359.5,64
2026-05-21 03:57:00+00:00,29360.0,29361.5,29357.75,29359.75,29
2026-05-21 03:58:00+00:00,29359.0,29362.75,29359.0,29361.75,26
2026-05-21 04:09:00+00:00,29377.75,29379.0,29376.0,29377.25,65
2026-05-21 04:10:00+00:00,29376.0,29381.5,29376.0,29380.0,20
2026-05-21 04:11:00+00:00,29381.25,29382.5,29380.25,29381.25,29
2026-05-21 04:12:00+00:00,29380.0,29380.5,29374.25,29376.5,31
2026-05-21 04:13:00+00:00,29376.75,29379.25,29376.75,29378.0,22
2026-05-21 04:14:00+00:00,29380.0,29384.5,29380.0,29383.25,30
2026-05-21 04:15:00+00:00,29383.75,29386.25,29382.75,29384.0,57
2026-05-21 04:16:00+00:00,29384.25,29387.5,29382.0,29387.5,29
2026-05-21 04:17:00+00:00,29387.5,29390.25,29384.0,29385.25,49
2026-05-21 04:18:00+00:00,29385.5,29385.5,29381.0,29381.75,47
2026-05-21 04:19:00+00:00,29380.75,29383.0,29380.0,29382.25,58
2026-05-21 04:20:00+00:00,29383.5,29385.25,29379.5,29383.25,34
2026-05-21 04:21:00+00:00,29384.5,29396.75,29384.5,29392.75,187
2026-05-21 04:22:00+00:00,29392.75,29394.5,29390.0,29390.5,79
2026-05-21 04:23:00+00:00,29390.5,29392.25,29390.0,29391.75,48
2026-05-21 04:24:00+00:00,29392.75,29393.0,29387.75,29390.0,92
2026-05-21 04:25:00+00:00,29391.0,29394.5,29390.0,29394.25,67
2026-05-21 04:26:00+00:00,29394.0,29404.0,29394.0,29401.25,269
2026-05-21 04:27:00+00:00,29400.75,29414.75,29400.75,29411.75,335
2026-05-21 04:28:00+00:00,29412.0,29413.0,29404.75,29405.5,99
2026-05-21 04:29:00+00:00,29405.0,29408.5,29403.75,29408.25,38
2026-05-21 04:30:00+00:00,29407.0,29409.0,29402.75,29407.5,63
2026-05-21 04:31:00+00:00,29405.5,29405.75,29392.5,29393.75,210
2026-05-21 04:32:00+00:00,29393.75,29398.75,29393.75,29395.0,61
2026-05-21 04:33:00+00:00,29396.25,29396.75,29388.75,29390.75,83
