date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-07-17,BUY,2025-07-17T14:02:00+00:00,23171.0,23228.75,EOD,1,105.25,0.5487,114.02,False
2025-07-18,SELL,2025-07-18T14:05:00+00:00,23247.5,23216.25,EOD,2,62.5,0.5,122.04,False
2025-07-23,SELL,2025-07-23T14:05:00+00:00,23159.0,23208.0,EOD,1,104.75,-0.4678,-99.48,False
2025-07-24,SELL,2025-07-24T14:10:00+00:00,23329.0,23380.5,EOD,1,72.0,-0.7153,-104.48,False
2025-07-25,BUY,2025-07-25T14:12:00+00:00,23409.25,23420.0,EOD,1,78.5,0.1369,20.02,False
2025-07-28,BUY,2025-07-28T14:09:00+00:00,23525.0,23464.75,STOP,2,60.25,-1.0,-243.96,False
2025-07-29,SELL,2025-07-29T14:07:00+00:00,23553.25,23463.75,EOD,1,99.25,0.9018,177.52,False
2025-07-30,BUY,2025-07-30T14:51:00+00:00,23527.5,23487.25,EOD,1,76.75,-0.5244,-81.98,False
2025-08-05,SELL,2025-08-05T14:18:00+00:00,23296.75,23170.75,EOD,1,100.5,1.2537,250.52,False
2025-08-06,BUY,2025-08-06T14:04:00+00:00,23250.5,23323.75,EOD,1,102.0,0.7181,145.02,False
2025-08-07,SELL,2025-08-07T14:25:00+00:00,23564.0,23509.25,EOD,1,94.75,0.5778,108.02,False
2025-08-08,BUY,2025-08-08T14:02:00+00:00,23650.75,23666.5,EOD,1,120.75,0.1304,30.02,False
2025-08-11,BUY,2025-08-11T14:11:00+00:00,23750.75,23734.75,EOD,1,70.0,-0.2286,-33.48,False
2025-08-13,SELL,2025-08-13T14:02:00+00:00,23998.25,23925.0,EOD,1,70.25,1.0427,145.02,False
2025-08-14,BUY,2025-08-14T14:31:00+00:00,23962.5,23888.0,EOD,1,121.25,-0.6144,-150.48,False
2025-08-18,BUY,2025-08-18T14:26:00+00:00,23819.5,23735.0,STOP,1,84.5,-1.0,-170.48,False
2025-08-21,BUY,2025-08-21T14:13:00+00:00,23296.0,23256.25,EOD,1,120.25,-0.3306,-80.98,False
2025-08-25,BUY,2025-08-25T14:03:00+00:00,23526.75,23598.5,EOD,1,83.5,0.8593,142.02,False
2025-08-26,BUY,2025-08-26T14:11:00+00:00,23519.0,23508.75,EOD,1,92.0,-0.1114,-21.98,False
2025-08-27,BUY,2025-08-27T14:15:00+00:00,23566.25,23590.0,EOD,1,78.75,0.3016,46.02,False
